 do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8787703233860 ;SP ;PIRACICABA ;VILA SONIA ;RUA 5, N. 500, Apto 101, BL 4 ;141.000,00;141.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703233860
 10181990 ;SP ;PIRACICABA ;PIRACICAMIRIM ;RUA DOUTOR DARIO BRASIL, N. 145, ST 17, QD 27, LT 374 ;232.000,00;232.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 134.64 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10181990
 8555538582939 ;SP ;PIRACICABA ;PARQUE SAO MATHEUS ;RUA BENEDICTO DE ALMEIDA SOUZA, N. 181, Apto 71, BL VIA CORSO ;208.000,00;208.000,00;0.00;Apartamento, 0.00 de área total, 52.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538582939
 8787713120413 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 403, BL 07 ;166.298,51;165.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713120413
 8444424597331 ;SP ;PIRACICABA ;PARQUE SANTA TEREZIN ;RUA ANIZIO CAETANO DA SILVA, N. SN, LT 18 QD E ;165.096,26;160.000,00;0.00;Casa, 0.00 de área total, 49.02 de área privativa, 156.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424597331
 8787711530665 ;SP ;PIRACICABA ;JARDIM PLANALTO ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 417, TORRE 4 ;220.513,36;213.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711530665
 8787709183449 ;SP ;PIRACICABA ;POMPEIA ;RUA ANTONIO DE TOLEDO, N. 39, Apto 52, 5 PAV BLC C ;212.311,69;200.000,00;0.00;Apartamento, 0.00 de área total, 52.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709183449
 8787711770305 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 404, 3ANDAR BL03 LT1373 QD0218 ;177.358,69;165.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711770305
 1787701464890 ;SP ;PIRACICABA ;DOIS CORREGOS ;RUA PAULO CESAR RASERA, N. 55, Apto 41, BL C ;201.972,91;183.000,00;0.00;Apartamento, 0.00 de área total, 64.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701464890
 8444424927528 ;SP ;PIRACICABA ;CAMPESTRE ;RUA VATICANO, N. 656, Apto 401, 3 ANDAR BL 12 ;154.477,27;139.100,00;0.00;Apartamento, 0.00 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424927528
 8787713148512 ;SP ;PIRACICABA ;JARDIM PLANALTO ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 302, TORRE 5 ;205.792,43;185.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713148512
 8787711181512 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 203, BLOCO 7 VG 149 ;160.411,66;143.400,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711181512
 8787703817276 ;SP ;PIRACICABA ;VILA SONIA ;RUA CINCO, N. 500, Apto 302, 3 PAV BL09 ;179.602,92;160.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703817276
 1444413658697 ;SP ;PIRACICABA ;POMPEIA ;RUA HUGO LIVA ANTIGA RUA B, N. 154, LT 4 QD E ;333.370,30;293.000,00;0.00;Casa, 0.00 de área total, 163.66 de área privativa, 175.00 de área do terreno,  2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413658697
 8787709482268 ;SP ;PIRACICABA ;VILA SONIA ;RUA LISBOA, N. 400, Apto 102, BL 12 SETOR 47 QD 572 LT 336 ;166.900,53;145.400,00;0.00;Apartamento, 0.00 de área total, 43.01 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709482268
 8787708605722 ;SP ;PIRACICABA ;JARDIM ITAPUA ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 113, TORRE 5 ;236.595,27;206.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708605722
 8787712597844 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 303, BL 23  2 ANDAR ;173.728,88;150.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712597844
 8555538956480 ;SP ;PIRACICABA ;POMPEIA ;AVENIDA RIO DAS PEDRAS, N. 2201, Apto 301, BLOCO 19 ;172.685,15;149.000,00;0.00;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538956480
 8787713664472 ;SP ;PIRACICABA ;JUPIA ;RUA DOS MANDIS, N. 1081, Apto 402, BL 14 ;168.045,38;145.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713664472
 8787709860530 ;SP ;PIRACICABA ;VALE DO SOL ;RUA VIRGINIA PRATTA GREGOLIN, N. 50, Apto 33, PV 3 TORRE B ;232.601,59;200.134,77;0.00;Apartamento, 0.00 de área total, 56.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709860530
 8787710848890 ;SP ;PIRACICABA ;POMPEIA ;RUA ANTONIO DE TOLEDO, N. 39, Apto 62, 6 PAVIMENTO BLOCO 6 ;203.968,30;175.000,00;0.00;Apartamento, 0.00 de área total, 52.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710848890
 8787711181431 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1080, Apto 401, BL 09 SETOR 29 LT 1373 QD 0218 ;160.411,66;136.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711181431
 8787711325310 ;SP ;PIRACICABA ;JARDIM ITAPUA ;RUA PEDRO HABECHIAN, N. 20, Apto 415, TR 04 ;221.898,00;188.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711325310
 8787706656141 ;SP ;PIRACICABA ;AGUA BRANCA ;RUA SEM DENOMINACAO, N. 51, Apto 209, 2  PAV TORRE 02 ;198.682,10;166.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706656141
 8555539088601 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 3680, Apto 103, TERREO, TORRE 02 ;212.682,49;177.041,97;0.00;Apartamento, 0.00 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539088601
 8787710616337 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 1155, Apto 3, BL 09 ;229.648,81;191.000,00;0.00;Apartamento, 0.00 de área total, 60.91 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710616337
 8787702933078 ;SP ;PIRACICABA ;JARDIM SAO FRANCISCO ;AVENIDA DAS ONDAS, N. 4604, Apto 102, BL 13 VAGA 79 ;182.548,24;150.000,00;0.00;Apartamento, 0.00 de área total, 44.27 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702933078
 8787705907078 ;SP ;PIRACICABA ;VILA SONIA ;RUA LEONILDA RODRIGUES DO AMARAL, N. 626, Apto 104, BLOCO 18 ;183.582,59;150.000,00;0.00;Apartamento, 0.00 de área total, 43.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705907078
 8555501933410 ;SP ;PIRACICABA ;VILA MONTEIRO ;AVENIDA PIRACICAMIRIM, N. 3099, Apto 304, BL 39 ;173.976,26;142.000,00;0.00;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555501933410
 8787708743181 ;SP ;PIRACICABA ;DOIS CORREGOS ;RUA ANTONIO MORAES BARROS, N. 264, Apto 201, 1 ANDAR BL 30 ;185.171,00;150.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708743181
 8787701382930 ;SP ;PIRACICABA ;VILA SONIA ;RUA CORCOVADO, N. 3795, Apto 34, PAV 3 BLC 11 ;183.179,64;148.000,00;0.00;Apartamento, 0.00 de área total, 47.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701382930
 8787708458258 ;SP ;PIRACICABA ;JARDIM PLANALTO ;RUA PEDRO HABECHIAN, N. 20, Apto 120, TORRE 04 ;236.048,97;190.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708458258
 8787706487960 ;SP ;PIRACICABA ;AGUA BRANCA ;RUA MARIA LUIZA ALVES RIBEIRO, N. 51, Apto 111, TORRE 02 ;199.118,46;160.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706487960
 8555512601693 ;SP ;PIRACICABA ;DOIS CORREGOS ;AVENIDA DOIS CORREGOS, N. 2299, Apto 302, BL 6 2 ANDAR ;199.324,91;160.000,00;0.00;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512601693
 8444418295140 ;SP ;PIRACICABA ;JARDIM BELVEDERE ;RUA TIETE, N. 160, LT 28 ;238.141,43;190.000,00;0.00;Casa, 50.05 de área total, 0.00 de área privativa, 135.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418295140
 8787712046503 ;SP ;PIRACICABA ;JARDIM PLANALTO ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 211, BL 5 ;214.323,15;170.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712046503
 8787704353001 ;SP ;PIRACICABA ;JARDIM SAO FRANCISCO ;AVENIDA DAS ONDAS, N. 4604, Apto 202, BL 03 VG 495 ;178.385,08;140.000,00;0.00;Apartamento, 0.00 de área total, 44.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704353001
 8787703320452 ;SP ;PIRACICABA ;VILA SONIA ;RUA LEONILDA RODRIGUES DO AMARAL, N. 500, Apto 401, BLOCO 12 ;181.150,80;140.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703320452
 8555539445242 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 3680, Apto 312, TORRE 2 ;214.103,31;165.000,00;0.00;Apartamento, 0.00 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539445242
 8555503649158 ;SP ;PIRACICABA ;PIRACICAMIRIM ;AVENIDA RIO DAS PEDRAS, N. 1000, Apto 204, BL 12 ;179.263,28;138.000,00;0.00;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503649158
 8787705249666 ;SP ;PIRACICABA ;VILA SONIA ;RUA LEONILDA RODRIGUES DO AMARAL, N. 626, Apto 201, BL 18 ;175.783,00;135.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705249666
 8787707392571 ;SP ;PIRACICABA ;VILA SONIA ;RUA LISBOA, N. 400, Apto 401, 0 ;170.104,83;130.000,00;0.00;Apartamento, 0.00 de área total, 43.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707392571
 8787709307067 ;SP ;PIRACICABA ;JARDIM PLANALTO ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 109, 1PAV TORRE 05 ST26 QD162 LT91 ;236.737,03;178.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709307067
 1444400925330 ;SP ;PIRACICABA ;CECAP ;RUA IBRAIN NOBRE, N. 172, 0 ;313.269,63;235.000,00;0.00;Casa, 0.00 de área total, 112.56 de área privativa, 199.97 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400925330
 8555539761780 ;SP ;PIRACICABA ;AGUA BRANCA ;RUA HORACIO DINIZ LEITE, N. 400, LT 16 QD 12 ;256.184,45;192.115,00;0.00;Casa, 0.00 de área total, 40.86 de área privativa, 261.24 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539761780
 8787702965573 ;SP ;PIRACICABA ;VILA SONIA ;RUA 5, N. 500, Apto 102, BL 10 ;181.403,19;136.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702965573
 8787704429547 ;SP ;PIRACICABA ;DAS ONDAS ;AVENIDA DAS ONDAS, N. 4604, Apto 102, BL 25 VG GARAGEM 180 ;177.673,69;133.000,00;0.00;Apartamento, 0.00 de área total, 44.27 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704429547
 8787704225089 ;SP ;PIRACICABA ;JARDIM SAO FRANCISCO ;AVENIDA DAS ONDAS, N. 4604, Apto 102, BL 11 ;177.461,10;132.000,00;0.00;Apartamento, 0.00 de área total, 44.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704225089
 8787708580193 ;SP ;PIRACICABA ;DOIS CORREGOS ;RUA ANTONIO DE MORAES BARROS, N. 264, Apto 103, BL 10 ;187.010,67;139.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708580193
 8555538649030 ;SP ;PIRACICABA ;JARDIM SAO FRANCISCO ;RUA CRISTIANO MATHIENSEN, N. 560, Apto 202, BL 6 ;223.042,23;165.000,00;0.00;Apartamento, 0.00 de área total, 44.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538649030
 8787706027950 ;SP ;PIRACICABA ;VILA SONIA ;RUA LEONILDA RODRIGUES DO AMARAL, N. 626, Apto 201, BL 20 SETOR 47 QD 571 LT 215 ;173.068,37;127.783,24;0.00;Apartamento, 0.00 de área total, 43.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706027950
 8787707240585 ;SP ;PIRACICABA ;VILA SONIA ;RUA LISBOA, N. 400, Apto 401, BL 01 ;171.024,00;125.200,00;0.00;Apartamento, 0.00 de área total, 43.01 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707240585
 8787704164420 ;SP ;PIRACICABA ;DOIS CORREGOS ;RUA ANTONIO DE MORAES BARROS, N. 264, Apto 404, 3 ANDAR BL 04 ;177.248,51;129.438,77;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704164420
 8787701635278 ;SP ;PIRACICABA ;NOVO HORIZONTE ;RUA FRANCISCO APARECIDO DE CAMPOS, N. 121, Apto 13, BL04 1PAV ;183.527,39;133.000,00;0.00;Apartamento, 0.00 de área total, 44.72 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701635278
 8787708828888 ;SP ;PIRACICABA ;JARDIM ITAPUA ;RUA PEDRO HABECHIAN, N. 20, Apto 110, TORRE 02 ;237.187,70;170.000,00;0.00;Apartamento, 0.00 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708828888
 8555534255267 ;SP ;PIRACICABA ;SANTA TEREZINHA ;RUA NOSSA SENHORA DO CARMO, N. 505, Apto 204, BL 46 ;231.001,06;165.000,00;0.00;Apartamento, 0.00 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534255267
 8555539845933 ;SP ;PIRACICABA ;POMPEIA ;AVENIDA RIO DAS PEDRAS, N. 2201, Apto 304, BL 39 ;228.011,01;162.000,00;0.00;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539845933
